SYMBOL	lengths
MYT1L-AS1	6396
LINC02447	2887
C8A	2367
UBA52	7594
LOC731157	442
RFX8	4296
LINC01220	3171
LINC01347	7861
UBB	4809
MIR3945HG	1878
UBC	9262
UBA1	8182
LINC01300	1940
FAM238B	2525
UBA7	8901
UBE2A	11363
C8B	3725
UBE2B	5450
UBE2D1	5647
UBE2D2	5557
TDRG1	12379
COMMD4P2	386
LINC00917	15305
UBE2D3	26091
UBE2E1	7064
UBE2E2	5533
UBE2G1	6557
UBE2G2	13303
UBE2H	13038
UBE2I	26468
C8G	2559
UBE2L3	3938
UBE2N	9362
UBE2V1	9788
UBE2V2	10685
UBE3A	39666
OSGIN2	11594
SUMO1	6848
UBP1	17759
UBTF	13162
UCHL1	5851
UCHL3	3146
UPK1B	4166
UCN	795
C9	3453
UCP1	1621
UCP2	5453
UCP3	3952
UFD1	10676
SNHG9	275
SLC35A2	16859
SCGB1A1	584
UGCG	5489
UGDH	9485
UGP2	19480
UGT2B4	5737
UGT2B7	5143
UGT2B10	6358
UGT2B15	4246
UGT2B17	3122
UGT8	6476
UMOD	6611
UCK2	13129
UMPS	10940
COL14A1	13149
UNG	6267
USP4	10811
NR1H2	10769
UPP1	7682
UPK2	1689
VPS51	10592
UPK3A	1422
UQCRB	16571
UQCRC1	4871
UQCRC2	7430
UQCRFS1	3086
UQCRH	1923
UROD	11178
UROS	15545
USF1	5372
USF2	12366
USP1	6109
USH2A	21565
MRPL49	10138
CLRN1	5554
UTRN	15357
KDM6A	41381
UTY	17890
UVRAG	13551
VARS1	61863
VASP	6799
VAV1	6751
ZNHIT2	1299
VAV2	6500
VBP1	3595
VCAM1	6057
VCL	15382
VCP	29454
VDAC1	5636
VDAC2	6192
VDAC3	5379
VDR	9273
VEGFA	24718
VEGFB	2693
VEGFC	2675
VGF	6650
VHL	7945
VIL1	7819
EZR	6217
VIM	9551
VIP	2891
VIPR1	13734
VIPR2	6010
VLDLR	59569
BEST1	14040
MPPED2	10448
VPREB1	1270
TRPV1	13038
VRK1	46890
VRK2	6948
VSNL1	4678
VTN	2616
MYRF	23682
VWF	12391
WARS1	19103
WAS	4013
ZAN	9593
WIPF1	17971
EIF4H	16308
TMEM258	4457
CLIP2	12004
LAT2	7056
CORO2A	5714
WEE1	14484
WFS1	25952
NSD2	57319
NELFA	9393
DAGLA	9495
WNT1	3180
WNT2	6768
WNT3	9995
WNT5A	9415
WNT6	2127
WNT7A	4923
WNT7B	6721
WNT8A	4703
WNT8B	2144
WNT10B	6052
WNT11	3367
WNT2B	13757
WNT9A	4005
WNT9B	11052
GET1	19184
WRN	10723
WT1	24457
XBP1	9883
XDH	6135
XG	5677
GAS8-AS1	1427
XIST	101508
XK	5174
XPA	2662
XPC	5959
CSKMT	5972
XPNPEP1	11577
XPNPEP2	4660
XPO1	55320
XRCC1	4645
LINC00106	1184
XRCC2	9417
XRCC3	13367
XRCC4	5105
FMNL1	11895
XRCC5	8649
CEMP1	1374
YES1	5622
YY1	9057
YWHAB	11349
LDLRAD4	59482
YWHAE	16330
YWHAG	3705
YWHAH	4122
YWHAZ	25194
ZAP70	8509
SF1	14286
ZFP36	4551
ZFP37	10427
PTTG1IP	8620
ZBTB14	13806
ZFPL1	9010
ZFX	18131
ZFY	11219
ZIC1	5635
ZIC2	3776
ZIC3	6171
ZNF2	6981
CFAP410	9677
ZNF3	17700
ZNF711	12619
ZNF7	18557
ZNF8	9110
CNBP	9730
ZNF10	10244
ZNF12	12711
ZNF14	2963
ZNF708	7503
ZNF16	9879
ZNF17	7392
ZNF18	9058
ZNF19	16591
ZNF20	5972
ZNF182	6614
TMEM50B	17023
ZNF22	2103
ZNF23	21094
ZNF24	14948
ZNF26	24900
ZNF28	13221
ZSCAN20	13605
MPPED1	7029
ZNF32	2692
ZNF33A	22705
ZNF33B	15034
ZNF35	7614
ZKSCAN1	21014
ZNF37A	23311
ZSCAN21	5332
CA1	6948
ZNF41	9825
MZF1	11689
ZNF43	32480
ZNF45	9804
ZBTB25	14104
CA2	2901
ZNF56P	2992
CA3	2541
ZNF66	9416
CA4	3118
ZNF69	4241
ZNF70	6940
ZNF74	22337
ZNF75D	11172
ZNF75A	10244
ZNF76	12361
CA5A	3598
ZNF79	4497
ZNF80	2948
ZNF84	29260
ZNF221	5097
ZNF85	22727
ZNF90	7590
ZNF91	15062
CA6	3579
ZNF99	10752
CA7	2944
CA8	8616
ZNF222	2342
ZNF121	14548
SYS1-DBNDD2	2703
LUZP6	4661
SNORD113-1	69
SNORD113-2	72
SNORD113-3	72
SNORD113-4	75
SNORD113-5	78
SNORD113-6	75
SNORD113-7	77
SNORD113-8	74
SNORD113-9	72
SNORD114-1	72
SNORD114-2	78
SNORD114-3	75
SNORD114-4	75
SNORD114-5	70
SNORD114-6	72
SNORD114-7	77
SNORD114-9	72
SNORD114-10	72
SNORD114-11	75
SNORD114-12	75
SNORD114-13	74
SNORD114-14	75
SNORD114-15	72
SNORD114-16	70
SNORD114-17	75
SNORD114-18	72
SNORD114-19	75
SNORD114-20	72
SNORD114-21	72
SNORD114-22	72
SNORD114-23	72
SNORD114-24	72
SNORD114-25	72
SNORD114-26	72
SNORD114-27	70
SNORD114-28	72
SNORD114-29	70
SNORD114-30	72
SNORD114-31	75
ZNF124	8071
PFN1P2	2231
CA9	2610
HAR1A	1882
HAR1B	8450
MKRN3	2371
PRCD	10039
RELL1	4214
MIR758	88
MIR671	118
MIR668	66
MIR767	109
MIR454	115
MIR769	118
MIR766	111
MIR802	94
MIR765	114
MIR770	98
PSAPL1	4646
MKRN7P	1371
ZNF131	18076
ZNF132	2962
ZNF133	14424
ZNF134	6459
ZNF135	16147
ZNF136	11732
ZNF138	12993
ZNF140	9538
CA11	2548
ZNF141	16772
ZNF142	15630
ZNF143	8193
PCGF2	15639
ZBTB16	29464
ZNF146	8489
TRIM25	17649
ZNF148	19510
ZBTB17	8940
CA12	11149
ZNF154	13356
ZNF155	10348
ZNF157	2516
VEZF1	10414
ZNF165	2917
TRIM26	53351
ZNF174	6293
ZNF175	9270
CACNA1A	62957
ZNF177	5976
RNF112	5116
ZNF180	16488
RNF113A	1259
ZNF184	8454
ZNF185	12081
CACNA1B	18652
ZSCAN26	12383
ZNF189	8855
ZKSCAN8	10399
ZSCAN9	9014
ZNF195	29161
CACNA1C	61428
ZMYM2	22463
ZNF200	13334
ZNF202	12480
ZNF205	5185
ZNF207	27492
ZNF208	16187
CACNA1D	37070
ZNF213	17669
ZNF214	8279
ZNF215	11664
ZFAND5	15569
ZNF217	11621
ZNF223	4554
ZNF224	5761
ZNF225	9446
ZNF226	16971
CACNA1E	34394
ZNF227	9404
ZNF112	8670
ZNF229	15095
ZNF230	8861
ZNF232	9155
ZNF236	14608
SLC30A1	5893
CACNA1F	7837
SLC30A2	4084
SLC30A3	10013
SLC30A4	8299
ZP2	9156
ZP3	4064
MAP3K12	14052
ZXDA	5029
CACNA1S	8230
ZYX	14000
LUZP1	16071
PRDM2	17974
DDR1	67391
DNALI1	7678
PTP4A1	18956
LRP8	43839
LAPTM5	3478
LOC780529	3491
TVP23A	16021
SNORD3A	699
SNORD3B-2	791
SNORD3C	581
SNORD3D	1072
BSND	9761
CACNA2D1	10865
CSDE1	13994
EVI5	9184
DAP3	10200
CACNB1	13344
NPHS2	2232
CACNB2	34783
BTG2	4004
PXDN	16217
CACNB3	12870
ALMS1	45872
MOGS	30439
RNF103	12275
TUBA1A	10149
PAX8	12606
CACNB4	168511
IL1R2	4442
MALL	3673
CXCR4	5048
FZD5	7039
SCG2	3490
CACNG1	1302
BRPF1	22116
IFRD2	9934
MAPKAPK3	8465
SEMA3B	16627
SLMAP	43307
MANF	3698
USP7	13269
RAB7A	15805
SLC25A20	4174
KCNAB1	16224
SLBP	5296
DUSP26	3641
CRELD1	69940
MRPL57	2233
COLEC11	5161
OTUB2	9751
PCYOX1L	8693
YIPF2	6502
PRR14	7192
HROB	5001
CYREN	12398
GDAP1L1	7233
RHPN1-AS1	1918
LRFN4	4693
CAD	11665
AUNIP	3872
VKORC1	5316
TRIR	3485
MIS12	8186
CUEDC2	2571
SCNM1	4793
METRN	6468
DBNDD1	3812
SLX1B	3674
DDX50	3799
CAMKV	12895
LINC01260	1561
DDA1	5609
GGCT	5434
GID4	6031
CENPM	3455
C7orf25	19978
TMEM106C	10139
NUP37	5228
SMIM2	1215
FNDC11	3006
AHNAK	21285
ZNF655	29876
SPATA5L1	7515
ST8SIA4	9197
PDCL3	1851
ERI3	5215
C7orf26	5767
NABP2	4143
KXD1	10672
PVRIG	4578
ZFYVE21	12866
DDX54	9269
TMEM38A	3525
TSEN34	47525
KCTD15	13537
SECISBP2	13633
REEP5	5736
NOC4L	5522
ALG8	25585
TRPM8	11862
PRRG4	5543
PRRG3	12994
ASPSCR1	20812
TMEM223	3358
ATG9A	9707
METTL16	12902
FTO	30817
POGLUT2	3805
ELOVL6	8559
FASTKD3	7764
TMEM109	3985
C2orf49	5274
DSCC1	2901
DCTPP1	4352
C1orf50	7832
CCDC86	6118
LBHD1	8287
MLPH	14271
WDR77	3449
SLC25A23	8474
SMIM7	17048
ALG12	5912
ZNF426	9917
TMUB2	19732
TRAPPC6A	1782
METTL22	11598
CARD14	21816
CHAC1	3541
BBLN	3281
ESRG	3140
TSL	489
UQCC3	4215
C11orf49	11064
TRIM48	1467
C1orf116	8287
LINC00626	2195
TAF1D	20200
RNF26	2783
MEG8	41995
MAPKAP1	12603
PWRN1	11191
PWRN2	5277
DEK	16030
DHX58	6183
NDUFAF5	10863
TMEM185B	5922
APOO	3647
LY6G6E	9257
RETREG2	10986
DERL1	10960
CCDC28B	11617
PHF23	8943
MBOAT7	62389
PPDPF	2017
CHCHD7	15308
FKRP	14923
MMP28	11621
ZSCAN5A	15620
ALDH5A1	18210
MGC4859	3118
FA2H	5733
GDPD3	2285
DHRS11	10844
TNIP2	5746
PLEKHF1	4306
MFSD11	14470
GNPTAB	12549
NOL12	5246
PRRC2A	98661
LINC01711	967
TMEM243	5723
LENG1	9471
LILRP2	85814
LILRA6	19450
C1orf35	8173
BAG6	97730
PRR15L	1524
RBM42	5074
CENPO	10999
BRME1	13148
CRELD2	7850
ZNF343	8554
FBXL15	4622
ZNF576	11660
THTPA	14946
GPANK1	60856
EFHD2	3038
TTPAL	11301
BRCC3	10445
FSD1	6542
TMEM43	4448
DDX39B	61103
IRX6	3163
IRX3	4542
IRX1	2080
ABHD16A	50572
SLC39A7	34370
THOC6	7159
HSD17B8	8531
ZNF557	5896
MMEL1	10686
DCAF10	17722
OR13A1	9680
OR5H6	2091
OR52E1	926
CALB1	11263
OR5H2	1566
OR7E91P	1198
OR4K5	972
OR2H2	3061
OR51G1	966
OR11H2	948
OR51B4	933
OR51B2	939
OR4C5	981
NELFE	38126
CPLANE2	1620
ZXDC	11023
BHLHE41	4467
HMGN5	3938
FCRL2	8412
B3GNT4	7139
BCL2L14	17626
CALB2	6146
LST1	55398
NOX5	21646
PLA2G7	2439
GLB1L	8214
KREMEN2	5856
ZBED2	2214
LRFN3	6948
CYBC1	24304
TFEB	13700
HAUS3	8715
LRRC2	6920
FYCO1	17223
BIRC7	2372
WDR25	6283
PAGR1	4430
ULBP3	3306
DLEU2L	3555
OR51J1	951
OR52N1	2545
OR5AL1	985
OR10G6	999
S100G	455
OR4F5	2618
OR2A4	1758
OR4K1	1587
OR6J1	4165
RNF217-AS1	22693
RIPOR1	12851
MAIP1	3250
EPM2A	33336
NKAIN1	3807
GCC1	4923
ATP13A3	30173
TTC13	6080
EPS8L3	6067
ABHD8	2983
NKAP	9281
CDC73	19355
SLC52A2	20947
SPAG16	10183
TMEM231	14052
CORO7	23394
CHPF	5987
CARS2	23018
RNF128	5224
MRPL24	2185
ARMH3	5321
MUL1	2428
SAP130	7866
OBI1	3507
CEP97	12237
CALCA	4398
TCTN1	33865
ADIPOR2	13340
CERS4	7472
PGBD5	11709
FAM118B	7128
RIC3	21346
VCPKMT	6629
ACSS3	12632
NAA16	9435
TANGO6	9747
CCNJL	28117
HMBOX1	12979
RNASEH2B	50046
SNRNP25	5079
GALNT14	7667
ARMT1	5173
NDNF	4315
TNFAIP8L2	1158
OGFRL1	16868
SH3TC2	62458
OCEL1	8609
C1orf54	1489
EFL1	6261
FAM184A	11036
FAT4	27735
SCRN3	9617
CCDC121	4375
ARMC7	5636
TMEM53	5426
C22orf46	21190
ROGDI	9841
ARSJ	8941
CHMP6	2268
SRD5A3	18408
EFCAB1	7721
PANK3	10536
AKIRIN1	4970
MCPH1	14446
MAP7D3	10241
AIMP2	3271
USB1	12036
RHBDF2	15727
TMEM204	3363
HECTD3	7195
BEND5	4476
RPAP3	6909
ARHGAP10	12860
DYNC2H1	19707
PPP1R3B	15688
NEIL1	17302
HSPBAP1	7001
ICE2	25555
DHX40	8594
PLEKHF2	4045
KLF3-AS1	15331
PARP8	16384
C3orf52	9758
TUT7	8625
NLRX1	11349
FN3KRP	4844
ZNF329	13883
VEPH1	11506
FASTKD1	7773
OGFOD2	23530
SMC6	11362
VTCN1	5955
RTL10	15444
CENPU	4574
ZDHHC14	22511
MSANTD2	11760
SAP30L	9058
STEAP4	13563
GAL3ST4	7570
QTRT2	15554
ZNF322	13372
YRDC	1848
MANEA	34238
GALNT12	4211
ZC2HC1C	26351
RIOX1	2462
ZMAT4	5160
ZYG11B	8521
CALCB	4563
OGFOD3	8439
C11orf80	8166
LRRK1	30813
PRKRIP1	2486
NOL9	8809
COLGALT1	7560
MORC4	7319
IPO4	24346
GTDC1	22004
IGFLR1	7613
CCDC51	7621
NPEPL1	13380
PPCS	9257
TBL1XR1	43372
AAGAB	7308
VPS37B	6792
ANKRD55	4665
SUV39H2	6854
ZNF768	4288
THAP9	8130
WDR59	13299
LIN28A	6945
PALB2	6595
SH3D21	16234
NSUN7	9446
NARS2	5166
E2F8	5578
KCTD17	5580
TBC1D17	7126
TEFM	3551
BBS10	3568
TTLL7	23613
ZBBX	8811
CCDC7	12214
DIPK2B	9475
ZNF419	26722
CLIP4	10492
ECHDC3	3497
ADGB	10439
LMAN1L	11981
MAFK	6625
ZNF385D	15216
SLC25A22	10771
ZFAND1	15046
SNIP1	8090
ASB13	6003
ZNF750	4575
DHRS12	8836
ZNF668	12383
FZD3	25959
GEMIN7	3976
C1orf115	2891
ISOC2	4553
ELMO3	4424
KATNBL1	9088
TXNDC15	10234
MCTP1	16662
GRTP1	4587
ZFHX4	27865
ACBD4	10058
MICALL2	16778
MTERF1	8048
CCDC82	92067
IQCA1	8615
LRRC31	5282
SUGCT	4066
MYH14	13049
RERGL	2151
KLHL36	13704
ZNF665	12042
CLMN	18143
SEM1	16531
FBXO31	11456
GSDMD	27199
SPRING1	10946
ALG9	18406
ZNF408	4224
ARMC5	12107
UGT2A3	8055
TFPI2	4435
CARF	21013
SHCBP1	7707
HHIPL2	5791
HPS6	2688
HAND2-AS1	55736
VASH2	14253
GSTCD	9212
TTC21B	52955
PTCD2	19250
SLTM	16903
MMRN2	6569
EHMT1	35441
AGMAT	3095
NIPAL2	10309
TLE6	5937
MOB3B	7323
ZNF552	4625
DNAI4	10250
ST7	12837
CATSPERB	14180
ARHGAP28	16356
CAMKMT	5581
EFCC1	5301
CLMP	6213
METTL8	17658
NAA40	8658
ZMYM1	16809
KDM8	10599
QSER1	15825
GEMIN6	5383
PEAK1	47039
LONRF3	6322
PIP4K2C	7631
TMC5	9019
CCDC102B	8502
ARHGEF5	13698
NHEJ1	16463
AGBL2	18262
ZBTB3	6354
FAM124B	5695
ZDHHC11	11414
RNF122	1872
CFAP69	13951
MFSD13A	4138
CSPP1	68983
PDZD3	12342
TLCD3A	7951
EPHX3	3946
TM4SF20	2414
LINC00115	1317
SNX22	16784
FLJ13224	3028
NEK11	10691
TUBAL3	3110
ZNF669	4957
RBFA	10620
JHY	10118
TREML2	3785
BORA	5671
TCTN2	8530
ALG13	20606
CPSF7	16331
BAALC	6679
RPAP2	18056
CBLL1	8431
NUDT18	2986
RABEP2	7393
THSD4	22428
UBA5	18714
DCAKD	7595
CCDC134	7331
ZNF212	5137
ZC3H14	35217
PODNL1	24103
MAP9	15960
HDAC11	14150
CAAP1	8459
PLBD1	2684
LPCAT1	22785
RIN3	13861
ZNF671	6442
MCMBP	9585
GGNBP2	26044
ZNF672	5703
ATP8B4	19749
THNSL1	3869
RPP21	26560
ZNF613	6078
PRR5L	14043
CALCR	7076
CYBRD1	10635
NUP85	9701
NAA60	30804
TMC7	6405
MORN1	11903
BTNL8	8543
TUSC3	11788
PYROXD1	9823
ACTR5	2547
ATAD5	8580
MAGIX	8271
SETD6	16243
MAB21L4	4831
TCEAL4	10925
MRM1	4848
NANOG	6746
ADM2	8489
SPEF2	20647
FAM110D	2799
MAP6D1	6685
UBXN8	5407
DOK3	12330
TNIP3	5612
KIAA0319L	14042
SYNPO2L	9393
COQ8B	20903
CCNP	5091
CNTNAP3	12657
SLC35E1	12895
KAT6A	39979
LINC00472	31820
ZNF696	8355
L2HGDH	8174
C10orf95	1469
DHDDS	14471
PLPPR3	3560
PLEKHS1	11424
SYNDIG1	2509
NOL10	7079
PDZD7	10657
ERMP1	12151
PAQR6	12008
DENND1C	9756
CEP76	9258
JADE1	14721
DENND2D	8623
DNAJC22	7851
ABCA11P	5276
SCD5	4698
WDR76	5433
ATAT1	50509
ZNF767P	6144
WLS	8180
ZNF442	10730
CPED1	10076
GRHL2	7307
TRMT2B	8143
DSN1	6144
FRMD1	17430
DNAJB14	22137
POF1B	4145
ZNF702P	15489
SVEP1	17162
TTC26	11088
PLEKHH3	9349
STN1	7271
ELOVL7	11555
ANKRD53	6056
GRAPL-AS1	1726
CALD1	19811
PSCA	3011
GREB1L	12707
PCNX2	19595
ESRP2	11302
DOCK5	21272
TRAPPC13	13033
C10orf88	5728
TMEM156	3724
GLRA3	11125
RMI1	3507
PSME3IP1	10834
PHC3	23195
MINDY3	6005
WWC2	22445
DGLUCY	16567
NAA25	13193
UBTD1	1647
FOXRED2	10602
TMEM62	9180
MYO15B	23744
NRSN2	8705
SLC8B1	17615
PANK2	19123
FBXL18	14851
SEMA6D	24602
ZNF556	8109
CSRNP3	14752
TRPM3	36574
FAM106A	2281
GPR157	5853
CEBPA-DT	2198
PGAP1	27815
LRRTM4	11460
ATF7IP2	9925
DCAF17	14969
LINC00574	4900
ADAMTS20	9694
CCDC15	6736
HEXA-AS1	2676
LCAL1	5149
TUBA4B	2445
ZNF606	10376
MZT2B	3704
PKD1L1-AS1	1152
CALM1	14240
ZFP2	5059
ZNF614	6531
C3orf36	1668
BICC1	7120
BAIAP2L2	8963
ARL14	1289
PIF1	6884
MAP3K19	21444
VCPIP1	9956
CCDC33	17757
BBOF1	5719
TRIM46	9861
CCDC170	5936
NR4A3	7082
LRRC8E	9488
MROH9	3964
RPF1	2615
ZNF703	3316
PTGES2	17243
SIKE1	8042
FRAS1	20710
THOC7	2686
UXS1	10560
SLC66A2	12571
ZC3H12A	5457
ASRGL1	8924
CENPT	20672
EDC3	13388
GOLGA2P10	5323
NAA15	14574
CWH43	4648
ASMTL-AS1	5656
PGGHG	15584
PRR36	5512
ABHD18	13976
MOGAT2	6613
CTC1	15857
IFT74	8606
DBF4B	10988
SPSB1	5531
MYCT1	6143
TEDC2	9390
MYO19	46325
RUBCNL	25338
CEP290	32452
TTI2	6321
BRD3	8127
TMEM134	11883
TMEM254	10126
RNF34	10311
MUS81	12655
FUZ	9660
HKDC1	4857
FBXO11	28471
CHD9	35142
FHOD3	10113
OPA3	11207
SPG11	28650
PROSER1	13259
NUP214	23418
ARMC9	36844
CCDC92	22954
TM2D3	10432
ALPK1	19845
CFAP43	9283
NAA50	15012
COQ10B	4282
LHX3	5910
ACSF2	10987
TARS2	8608
RAB11FIP1	15318
NUBPL	12250
PAAF1	11928
ORAI2	22814
RUFY1	18562
TASL	1792
WDR26	25528
FAAP100	10320
PIGZ	5967
ELL3	5999
PREX2	12630
CEP63	52635
SLC35F5	18664
FAM214B	13277
EFHC2	4344
PHAF1	8211
TRIM45	7499
ZNF430	11583
EDEM3	15193
STAM	4864
HSD3B7	4877
ITPKC	3784
GRPEL1	5572
SCUBE1	12408
CDK5RAP3	18736
MLLT10	19022
CUBN	14108
MTERF2	9134
CCDC6	8973
PLEKHO2	7777
EFHD1	7848
WDCP	4458
TRABD	7640
MED28	11904
FER1L4	17791
FLAD1	9574
SPHKAP	9322
NCOA4	5532
PDGFD	4835
KLHL15	6272
TET1	9612
LRRC27	15903
EPC1	16001
CPEB4	21344
PPP1R2C	798
ZKSCAN3	9988
GKAP1	4434
CXXC4	9062
SP6	4045
CEP70	6157
CCDC68	9256
PUS1	8728
ABTB1	13038
WNT10A	2428
ULBP2	1335
ULBP1	3211
DNAJC5	10032
ADAM33	13028
KCNIP4	8479
WDR82	8547
PABPC1L	11347
PNPLA3	4988
SLC25A16	9528
BPIFB2	1788
TRAF3IP3	13713
SEL1L2	5979
DCAF11	40312
ZSCAN16	1279
REEP4	5230
COASY	10496
WDR61	7744
LPAL2	6071
TNKS2	6242
RNF39	32312
SHOC2	10047
ADAM12	15789
PDCD1LG2	2432
CD276	12920
RASSF7	15077
CSRP3	4365
CALM2	13989
PDHX	5196
FOSL1	3935
CUL5	9004
UBXN6	7320
SLC19A3	21627
TSGA10	11223
AKNA	16896
ESX1	1495
PBX4	4008
SLC35G2	4917
ACAD10	17261
SRCIN1	31496
IQCN	13982
TTYH3	10094
ARHGAP39	5525
PTP4A2	15433
THSD7B	9102
SLC44A4	36199
VWA7	30393
MPIG6B	34639
FGF23	4959
LY6G6C	8040
LY6G5C	26421
PRR3	37132
THUMPD2	8705
TSEN2	37370
AARSD1	7811
TMEM121	3433
PRR7	2541
KHDC1	7154
MFAP5	8882
ITIH5	16991
NDFIP1	8781
SPX	10473
THAP7	8122
STARD5	8780
CPTP	3841
LIMD2	10750
TMEM177	4687
B9D2	2133
CYB5B	9587
ZNF34	7331
USP5	5949
COL18A1	11354
INTS5	3862
MLF2	5590
CMIP	15534
CALM3	11508
ASXL3	18252
CEP44	13815
ZNF436	16252
SSPN	11448
EEPD1	7310
DDHD1	41563
BHLHB9	9462
DUSP16	21372
ZFP91	5776
APOL6	10065
APOL5	2876
APOL4	14055
APOL3	10223
TAS1R2	2542
TAS1R1	5174
KMT2D	33828
SH3BP5L	8585
GRIP2	23852
KDM7A	16302
SETD7	10902
LNPK	18720
AAAS	17163
ZNRD1ASP	190912
PRRT1	38943
EGFL8	12901
HCG4B	6937
FXR1	17742
YEATS4	3568
ILKAP	7945
NPL	7412
HMGA2	18614
ALX1	1332
TMPRSS5	5499
CDK2AP1	9696
ACTN4	21101
CALML3	1811
IFT88	7871
GJA9	2281
TUBB1	3321
WNT5B	7901
ZBP1	9945
SLC2A10	5310
KCNH6	6662
SLC25A32	9531
COLEC12	8867
CLPTM1L	18926
OR5AC2	930
PABPN1	7499
OR11H1	948
OR4F17	3322
CALR	5633
DPF3	21491
GPR68	7704
OR4K15	975
TCL1A	6630
OR8J3	9142
AP3B2	36615
PWAR5	3251
ANP32A	11448
ST8SIA2	6995
OR51G2	3326
OR51E2	4853
CALU	11646
OR4C15	2064
NPRL3	9896
OR4A5	1071
OR4A16	987
OR4A15	945
OR10W1	1469
OR10V2P	764
GAN	19563
OR2AE1	972
OR4F16	2010
CAMK4	19383
SLC7A5	5208
OR6N2	3455
OR6K2	975
OR2T7	3733
OR2L5	2429
OR2G3	930
OR2G2	954
OR2C3	8839
TAF15	12716
POLR2M	10599
PTDSS2	14849
GPR63	5967
RSPH6A	3811
SYNC	5143
CFHR5	2814
CAMK2A	26568
DCSTAMP	5933
HM13	17432
RND2	4665
MOB2	6290
ITFG1	10816
SGPP1	6672
SLC38A1	14249
TMX1	6619
LRRC3	5845
GDPD5	14073
FBXO38	14193
TDRD3	10460
STMN4	6453
VOPP1	13295
CYRIA	5829
RCC1L	5369
YIPF5	5848
INTS14	13559
MAGED4B	9865
FAM117A	5916
TRIM11	11930
LMAN2L	7302
C1orf21	16707
NDEL1	10771
CSRNP2	7510
TXNDC5	5151
ACTL8	3511
CLPB	19385
MIR600HG	11961
PDRG1	1957
ANKRD13C	9310
APOLD1	5795
YJU2B	8204
GFOD2	12420
COL21A1	10664
PLA2G12A	6910
CAMK2B	16006
CDADC1	5275
TRIM8	18735
URM1	7397
LBH	7442
NECTIN4	4246
FIP1L1	10988
SNX27	30196
COIL	3100
FAM83D	2984
ANP32E	12166
NIPA2	16714
TMEM163	9088
ACSBG2	7932
CAB39L	10069
ITM2C	5192
TSPAN14	43047
CDT1	3235
KAZALD1	6060
UNC93B1	6731
DEFB126	732
DIAPH3	9644
SHCBP1L	4699
TRMT1L	5731
TSC22D4	6697
TSSK3	2280
MAP1LC3B	8494
AKAP1	13844
CCNL2	23769
VMP1	9185
C6orf62	2758
ISCA1	3862
REXO5	6967
AMN	5933
OR5V1	9300
OR2B2	1212
CAMK2D	15770
SLC14A2	5729
DOCK8	30883
PPP1R14C	2219
MADCAM1	4503
SF3A2	4021
ELL	8205
TRIM7	14086
NUAK2	3391
TIGD6	6579
RNF170	13273
ADAMTS12	12713
TLR10	14051
ADAMTS10	10472
SLCO5A1	15932
OR12D3	11214
CAMK2G	9938
NETO2	11721
NETO1	10126
SPACA1	2436
VANGL1	17321
TRIM56	12457
SBF2	23387
RNF146	9940
SPRY4	10970
ST6GALNAC5	8258
KRTAP1-3	1963
KRTAP1-1	1813
TMEM14B	9707
ZNF205-AS1	13485
SFXN3	9719
ZNF611	15964
MED25	9058
SHARPIN	5611
ZNF239	5235
KRTAP9-9	2948
KRTAP4-6	1055
KRTAP2-1	1552
ARPC5L	5282
ISG20L2	9593
RAB1B	2591
LAS1L	33469
HYI	7140
FAHD1	4695
SYMPK	18827
QTRT1	7139
SLIRP	4135
SLC25A28	3505
CAMLG	20303
MIA	1770
CLPP	5627
ABHD17A	14091
CABLES2	3900
SEH1L	15654
DPF1	11105
KIF18A	5469
ZNF93	6011
HDHD3	4228
MKKS	13281
CAMP	1156
GDF5	3503
NCOA3	15023
NRIP1	9912
CHAF1B	5268
GATD3	9610
CANX	54123
DGCR6	10333
LZTR1	25128
CLTCL1	13068
CAPG	4894
ESS2	7920
SYN3	12200
GTPBP6	7242
PUDP	5661
AKAP17A	13034
PNPLA4	5613
CAPN1	15033
ZRSR2	2235
USP11	9790
USP9X	16101
CAPN2	12731
RBM10	4582
KDM5C	16107
SMC1A	12033
CAPN3	48426
CAPNS1	6770
NAA10	9180
F8A1	1707
UBL4A	5747
TMEM187	2222
CAPN6	3532
LAGE3	949
SLC10A3	9117
TKTL1	4584
CAPS	5066
KDM5D	15995
USP9Y	14358
EPX	2719
ARID1A	29929
CAPZA1	4450
H3-4	997
DYSF	10352
COLQ	23436
SERF1A	19285
H4C9	1294
TRRAP	21153
CAPZA2	10174
PICALM	14326
KLRC4	930
SNN	3264
ACOX2	6666
CAST	42039
ACOX3	4907
AXIN1	9929
AXIN2	11852
BAP1	11118
BRAP	5485
CDC7	4419
CDC45	5482
CAPZB	32373
EOMES	7734
FZD1	6894
FZD4	7387
FZD6	9312
FZD7	4587
FZD8	4050
PCDH11Y	18538
FZD9	2343
GFI1B	4986
H2AC13	503
CARS1	29684
H2AC15	496
H2AC14	476
H2AC16	482
H2AC6	519
H2AC4	527
H2AC17	487
H2AC18	549
H2AC20	494
H2BC8	1534
PITPNM3	15987
CASP1	7056
H2BC13	488
ELOVL3	1400
H2BC15	1723
FCRL5	16685
FCRL4	4942
H2BC14	468
H2BC7	1196
TCF7L1	4237
H2BC6	470
ADPGK	15592
SH3BGRL3	1519
SF3B5	690
INO80B	3898
GSG1	8123
CCDC70	1162
SLC25A31	1812
PUS7L	19844
PMFBP1	8167
